--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=1152432222

  rank     iter      seed   
R25:130 samples completed in 52.7725s. Avg_time = 0.4059. n_errors = 51
R10:140 samples completed in 52.8612s. Avg_time = 0.3776. n_errors = 45
R7:130 samples completed in 52.9506s. Avg_time = 0.4073. n_errors = 43
R41:130 samples completed in 52.9861s. Avg_time = 0.4076. n_errors = 37
R62:140 samples completed in 53.0194s. Avg_time = 0.3787. n_errors = 57
R58:140 samples completed in 53.0240s. Avg_time = 0.3787. n_errors = 40
R27:140 samples completed in 53.0296s. Avg_time = 0.3788. n_errors = 48
R17:130 samples completed in 53.0591s. Avg_time = 0.4081. n_errors = 42
R59:140 samples completed in 53.1373s. Avg_time = 0.3796. n_errors = 49
R61:140 samples completed in 53.1389s. Avg_time = 0.3796. n_errors = 39
R51:140 samples completed in 53.2415s. Avg_time = 0.3803. n_errors = 44
R42:140 samples completed in 53.3321s. Avg_time = 0.3809. n_errors = 40
R5:140 samples completed in 53.3459s. Avg_time = 0.3810. n_errors = 37
R29:140 samples completed in 53.4047s. Avg_time = 0.3815. n_errors = 39
R8:140 samples completed in 53.4466s. Avg_time = 0.3818. n_errors = 43
R56:140 samples completed in 53.5237s. Avg_time = 0.3823. n_errors = 46
R16:140 samples completed in 53.5470s. Avg_time = 0.3825. n_errors = 50
R50:130 samples completed in 53.6087s. Avg_time = 0.4124. n_errors = 39
R57:130 samples completed in 53.6138s. Avg_time = 0.4124. n_errors = 35
R15:140 samples completed in 53.6160s. Avg_time = 0.3830. n_errors = 47
R21:140 samples completed in 53.6219s. Avg_time = 0.3830. n_errors = 43
R47:140 samples completed in 53.7217s. Avg_time = 0.3837. n_errors = 36
R40:140 samples completed in 53.8295s. Avg_time = 0.3845. n_errors = 33
R13:140 samples completed in 53.8396s. Avg_time = 0.3846. n_errors = 50
R12:140 samples completed in 53.9185s. Avg_time = 0.3851. n_errors = 39
R24:140 samples completed in 54.0775s. Avg_time = 0.3863. n_errors = 51
R63:140 samples completed in 54.1005s. Avg_time = 0.3864. n_errors = 37
R52:140 samples completed in 54.1184s. Avg_time = 0.3866. n_errors = 49
R6:140 samples completed in 54.2022s. Avg_time = 0.3872. n_errors = 38
R30:140 samples completed in 54.2684s. Avg_time = 0.3876. n_errors = 47
R2:140 samples completed in 54.4935s. Avg_time = 0.3892. n_errors = 41
R46:140 samples completed in 54.8484s. Avg_time = 0.3918. n_errors = 44
R20:140 samples completed in 54.8883s. Avg_time = 0.3921. n_errors = 43
R11:140 samples completed in 54.8990s. Avg_time = 0.3921. n_errors = 43
R28:140 samples completed in 54.9037s. Avg_time = 0.3922. n_errors = 44
R4:140 samples completed in 55.2300s. Avg_time = 0.3945. n_errors = 39
R38:140 samples completed in 55.2733s. Avg_time = 0.3948. n_errors = 43
R22:140 samples completed in 55.2754s. Avg_time = 0.3948. n_errors = 43
R36:140 samples completed in 55.2772s. Avg_time = 0.3948. n_errors = 46
R0:140 samples completed in 55.2870s. Avg_time = 0.3949. n_errors = 46
R9:140 samples completed in 55.2906s. Avg_time = 0.3949. n_errors = 46
R45:150 samples completed in 55.4645s. Avg_time = 0.3698. n_errors = 53
R34:150 samples completed in 55.6403s. Avg_time = 0.3709. n_errors = 55
R23:150 samples completed in 55.6473s. Avg_time = 0.3710. n_errors = 55
R1:140 samples completed in 55.6765s. Avg_time = 0.3977. n_errors = 42
R35:150 samples completed in 55.7329s. Avg_time = 0.3716. n_errors = 65
R44:140 samples completed in 55.7686s. Avg_time = 0.3983. n_errors = 50
R54:150 samples completed in 55.8097s. Avg_time = 0.3721. n_errors = 56
R60:150 samples completed in 55.9147s. Avg_time = 0.3728. n_errors = 56
R14:140 samples completed in 56.1035s. Avg_time = 0.4007. n_errors = 38
R53:140 samples completed in 56.1087s. Avg_time = 0.4008. n_errors = 62
R19:150 samples completed in 56.1231s. Avg_time = 0.3742. n_errors = 52
R49:150 samples completed in 56.2082s. Avg_time = 0.3747. n_errors = 53
R31:150 samples completed in 56.2849s. Avg_time = 0.3752. n_errors = 54
R39:150 samples completed in 56.3090s. Avg_time = 0.3754. n_errors = 48
R18:150 samples completed in 56.4003s. Avg_time = 0.3760. n_errors = 51
R32:150 samples completed in 56.4052s. Avg_time = 0.3760. n_errors = 52
R25:140 samples completed in 56.4974s. Avg_time = 0.4036. n_errors = 55
R48:140 samples completed in 56.5111s. Avg_time = 0.4037. n_errors = 43
R43:150 samples completed in 56.5985s. Avg_time = 0.3773. n_errors = 52
R10:150 samples completed in 56.6001s. Avg_time = 0.3773. n_errors = 46
R33:140 samples completed in 56.6129s. Avg_time = 0.4044. n_errors = 50
R3:140 samples completed in 56.6314s. Avg_time = 0.4045. n_errors = 40
R55:150 samples completed in 56.6908s. Avg_time = 0.3779. n_errors = 50
R62:150 samples completed in 56.7992s. Avg_time = 0.3787. n_errors = 60
R27:150 samples completed in 56.8021s. Avg_time = 0.3787. n_errors = 52
R51:150 samples completed in 56.8778s. Avg_time = 0.3792. n_errors = 49
R42:150 samples completed in 56.9013s. Avg_time = 0.3793. n_errors = 43
R7:140 samples completed in 56.9958s. Avg_time = 0.4071. n_errors = 45
R58:150 samples completed in 56.9988s. Avg_time = 0.3800. n_errors = 43
R37:150 samples completed in 57.0684s. Avg_time = 0.3805. n_errors = 44
R59:150 samples completed in 57.0696s. Avg_time = 0.3805. n_errors = 51
R29:150 samples completed in 57.0716s. Avg_time = 0.3805. n_errors = 43
R17:140 samples completed in 57.0944s. Avg_time = 0.4078. n_errors = 47
R41:140 samples completed in 56.9956s. Avg_time = 0.4071. n_errors = 41
R5:150 samples completed in 57.1895s. Avg_time = 0.3813. n_errors = 39
R16:150 samples completed in 57.2405s. Avg_time = 0.3816. n_errors = 53
R8:150 samples completed in 57.3699s. Avg_time = 0.3825. n_errors = 45
R56:150 samples completed in 57.4451s. Avg_time = 0.3830. n_errors = 48
R61:150 samples completed in 57.4608s. Avg_time = 0.3831. n_errors = 45
R15:150 samples completed in 57.4632s. Avg_time = 0.3831. n_errors = 49
R26:150 samples completed in 57.5518s. Avg_time = 0.3837. n_errors = 40
R47:150 samples completed in 57.5622s. Avg_time = 0.3837. n_errors = 38
R21:150 samples completed in 57.5643s. Avg_time = 0.3838. n_errors = 44
R57:140 samples completed in 57.6153s. Avg_time = 0.4115. n_errors = 38
R12:150 samples completed in 57.5623s. Avg_time = 0.3837. n_errors = 43
R6:150 samples completed in 57.7591s. Avg_time = 0.3851. n_errors = 42
R50:140 samples completed in 57.7917s. Avg_time = 0.4128. n_errors = 41
R24:150 samples completed in 57.8299s. Avg_time = 0.3855. n_errors = 55
R52:150 samples completed in 58.0361s. Avg_time = 0.3869. n_errors = 51
R63:150 samples completed in 58.2483s. Avg_time = 0.3883. n_errors = 38
R30:150 samples completed in 58.2513s. Avg_time = 0.3883. n_errors = 51
R2:150 samples completed in 58.3189s. Avg_time = 0.3888. n_errors = 43
R46:150 samples completed in 58.5262s. Avg_time = 0.3902. n_errors = 49
R28:150 samples completed in 58.7266s. Avg_time = 0.3915. n_errors = 49
R20:150 samples completed in 58.8098s. Avg_time = 0.3921. n_errors = 44
R11:150 samples completed in 58.8807s. Avg_time = 0.3925. n_errors = 46
R22:150 samples completed in 58.9820s. Avg_time = 0.3932. n_errors = 46
R36:150 samples completed in 59.0723s. Avg_time = 0.3938. n_errors = 49
R38:150 samples completed in 59.1509s. Avg_time = 0.3943. n_errors = 45
R0:150 samples completed in 59.1749s. Avg_time = 0.3945. n_errors = 47
R4:150 samples completed in 59.3955s. Avg_time = 0.3960. n_errors = 42
R9:150 samples completed in 59.4325s. Avg_time = 0.3962. n_errors = 49
R44:150 samples completed in 59.4441s. Avg_time = 0.3963. n_errors = 54
R1:150 samples completed in 59.6271s. Avg_time = 0.3975. n_errors = 47
R53:150 samples completed in 60.2582s. Avg_time = 0.4017. n_errors = 62
R14:150 samples completed in 60.3602s. Avg_time = 0.4024. n_errors = 42
R48:150 samples completed in 60.5481s. Avg_time = 0.4037. n_errors = 45
R33:150 samples completed in 60.5518s. Avg_time = 0.4037. n_errors = 53
R3:150 samples completed in 60.5823s. Avg_time = 0.4039. n_errors = 46
R25:150 samples completed in 60.6411s. Avg_time = 0.4043. n_errors = 57
R41:150 samples completed in 61.1227s. Avg_time = 0.4075. n_errors = 45
R7:150 samples completed in 61.1364s. Avg_time = 0.4076. n_errors = 47
R17:150 samples completed in 61.1779s. Avg_time = 0.4079. n_errors = 51
R50:150 samples completed in 61.2503s. Avg_time = 0.4083. n_errors = 45
R57:150 samples completed in 61.6811s. Avg_time = 0.4112. n_errors = 44
0 157 parametric
ALL SIMULATIONS COMPLETE FOR ALL RANKS
merging files...
analyzing results...
--------------------------------------------------------------------------------
BEGIN ITERATION 2/10                                                            
--------------------------------------------------------------------------------
--------------------------------------------------------------------------------
                               STRUCTURE DATABASE                               
--------------------------------------------------------------------------------
structure_directory:../structure_db

        name               filename      
-------------------- --------------------
Ni_fcc               Ni_fcc_100_unit.gga.relaxed.vasp
Ni_bcc               Ni_bcc_100_unit.gga.relaxed.vasp
Ni_sc                Ni_sc_100_unit.gga.relaxed.vasp
Ni_hcp               Ni_hcp_ortho.vasp   
Ni_dia               Ni_dia_100_unit.gga.relaxed.vasp
Ni_fcc_100_unit      Ni_fcc_100_unit.gga.relaxed.vasp
Ni_fcc_110_unit      Ni_fcc_110_unit.gga.relaxed.vasp
Ni_fcc_111_unit      Ni_fcc_111_unit.gga.relaxed.vasp
Ni_fcc_100_s         Ni_fcc_100_surf.vasp
Ni_fcc_110_s         Ni_fcc_110_surf.vasp
Ni_fcc_111_s         Ni_fcc_111_surf.vasp
Ni_fcc_isf           Ni_fcc_isf.vasp     
Ni_fcc_esf           Ni_fcc_esf.vasp     
Ni_fcc_vac           Ni_fcc_sc_333_vac.vasp
Ni_fcc_o_int         Ni_fcc_sc_333_o_int.vasp
Ni_fcc_i_int         Ni_fcc_sc_333_t_int.vasp
--------------------------------------------------------------------------------
_mc_sample_type=kde
--------------------------------------------------------------------------------
                                  kde sampling                                  
--------------------------------------------------------------------------------
filename_in:/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/preconditioning_3.5NN/data/pyposmat.kde.1.out
R0: Starting iteration N=1
R0: Attemping n_samples=10000 with sampling_type=kde
R0: Using file:/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/preconditioning_3.5NN/data/pyposmat.kde.1.out
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
determining kde bandwidth...
Chiu1999_h:0.1711914062499997
R0:10 samples completed in 3.3604s. Avg_time = 0.3360. n_errors = 2
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R0:20 samples completed in 7.3144s. Avg_time = 0.3657. n_errors = 2
Chiu1999_h:0.1711914062499997
R36:10 samples completed in 3.4784s. Avg_time = 0.3478. n_errors = 1
R52:10 samples completed in 3.8588s. Avg_time = 0.3859. n_errors = 1
Chiu1999_h:0.1711914062499997
R47:10 samples completed in 3.7650s. Avg_time = 0.3765. n_errors = 1
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R44:10 samples completed in 3.8409s. Avg_time = 0.3841. n_errors = 0
Chiu1999_h:0.1711914062499997
R42:10 samples completed in 3.8583s. Avg_time = 0.3858. n_errors = 0
R0:30 samples completed in 11.1527s. Avg_time = 0.3718. n_errors = 2
Chiu1999_h:0.1711914062499997
R9:10 samples completed in 3.7875s. Avg_time = 0.3787. n_errors = 0
R36:20 samples completed in 6.9438s. Avg_time = 0.3472. n_errors = 2
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R52:20 samples completed in 7.7900s. Avg_time = 0.3895. n_errors = 1
R38:10 samples completed in 4.2494s. Avg_time = 0.4249. n_errors = 0
R54:10 samples completed in 3.8192s. Avg_time = 0.3819. n_errors = 0
R49:10 samples completed in 3.8176s. Avg_time = 0.3818. n_errors = 0
R56:10 samples completed in 3.4342s. Avg_time = 0.3434. n_errors = 1
R44:20 samples completed in 7.6730s. Avg_time = 0.3837. n_errors = 0
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
Chiu1999_h:0.1711914062499997
R42:20 samples completed in 7.7162s. Avg_time = 0.3858. n_errors = 0
R0:40 samples completed in 15.0933s. Avg_time = 0.3773. n_errors = 2
R47:20 samples completed in 9.2311s. Avg_time = 0.4616. n_errors = 3
R9:20 samples completed in 7.1945s. Avg_time = 0.3597. n_errors = 1
R46:10 samples completed in 3.4421s. Avg_time = 0.3442. n_errors = 1
Chiu1999_h:0.1711914062499997
R36:30 samples completed in 10.8262s. Avg_time = 0.3609. n_errors = 2
R30:10 samples completed in 3.5502s. Avg_time = 0.3550. n_errors = 1
R28:10 samples completed in 3.9042s. Avg_time = 0.3904. n_errors = 0
Chiu1999_h:0.1711914062499997
R52:30 samples completed in 12.1430s. Avg_time = 0.4048. n_errors = 1
R38:20 samples completed in 8.0914s. Avg_time = 0.4046. n_errors = 0
R49:20 samples completed in 7.2735s. Avg_time = 0.3637. n_errors = 1
R56:20 samples completed in 6.9574s. Avg_time = 0.3479. n_errors = 2
R54:20 samples completed in 7.6842s. Avg_time = 0.3842. n_errors = 0
R50:10 samples completed in 3.4847s. Avg_time = 0.3485. n_errors = 1
R40:10 samples completed in 3.8440s. Avg_time = 0.3844. n_errors = 1
R44:30 samples completed in 11.6496s. Avg_time = 0.3883. n_errors = 0
R20:10 samples completed in 3.8491s. Avg_time = 0.3849. n_errors = 0
R47:30 samples completed in 12.8450s. Avg_time = 0.4282. n_errors = 6
R42:30 samples completed in 11.5851s. Avg_time = 0.3862. n_errors = 1
R9:30 samples completed in 10.9880s. Avg_time = 0.3663. n_errors = 1
R46:20 samples completed in 7.3004s. Avg_time = 0.3650. n_errors = 1
R0:50 samples completed in 19.0776s. Avg_time = 0.3816. n_errors = 2
R14:10 samples completed in 3.8402s. Avg_time = 0.3840. n_errors = 0
R36:40 samples completed in 14.6824s. Avg_time = 0.3671. n_errors = 2
R30:20 samples completed in 7.3724s. Avg_time = 0.3686. n_errors = 1
R4:10 samples completed in 3.8409s. Avg_time = 0.3841. n_errors = 0
R28:20 samples completed in 7.9620s. Avg_time = 0.3981. n_errors = 1
R38:30 samples completed in 11.5977s. Avg_time = 0.3866. n_errors = 1
R52:40 samples completed in 16.0380s. Avg_time = 0.4009. n_errors = 1
R54:30 samples completed in 11.2025s. Avg_time = 0.3734. n_errors = 1
R49:30 samples completed in 11.0965s. Avg_time = 0.3699. n_errors = 1
R56:30 samples completed in 10.8581s. Avg_time = 0.3619. n_errors = 2
R20:20 samples completed in 7.3315s. Avg_time = 0.3666. n_errors = 1
R50:20 samples completed in 7.3719s. Avg_time = 0.3686. n_errors = 1
Chiu1999_h:0.1711914062499997
R44:40 samples completed in 15.5204s. Avg_time = 0.3880. n_errors = 0
R40:20 samples completed in 7.8134s. Avg_time = 0.3907. n_errors = 1
R0:60 samples completed in 22.4933s. Avg_time = 0.3749. n_errors = 3
R46:30 samples completed in 10.7882s. Avg_time = 0.3596. n_errors = 2
R47:40 samples completed in 16.7027s. Avg_time = 0.4176. n_errors = 6
R9:40 samples completed in 14.8240s. Avg_time = 0.3706. n_errors = 1
Chiu1999_h:0.1711914062499997
R14:20 samples completed in 7.3236s. Avg_time = 0.3662. n_errors = 1
R42:40 samples completed in 15.7462s. Avg_time = 0.3937. n_errors = 1
R30:30 samples completed in 10.8775s. Avg_time = 0.3626. n_errors = 2
R36:50 samples completed in 18.4639s. Avg_time = 0.3693. n_errors = 3
Chiu1999_h:0.1711914062499997
R4:20 samples completed in 7.6778s. Avg_time = 0.3839. n_errors = 1
R28:30 samples completed in 11.8298s. Avg_time = 0.3943. n_errors = 1
Chiu1999_h:0.1711914062499997
R38:40 samples completed in 15.0392s. Avg_time = 0.3760. n_errors = 2
R52:50 samples completed in 19.8880s. Avg_time = 0.3978. n_errors = 1
R49:40 samples completed in 14.5499s. Avg_time = 0.3637. n_errors = 2
R54:40 samples completed in 15.0461s. Avg_time = 0.3762. n_errors = 1
R11:10 samples completed in 3.5083s. Avg_time = 0.3508. n_errors = 2
R44:50 samples completed in 18.9793s. Avg_time = 0.3796. n_errors = 1
R50:30 samples completed in 11.2184s. Avg_time = 0.3739. n_errors = 1
R20:30 samples completed in 11.3011s. Avg_time = 0.3767. n_errors = 1
R56:40 samples completed in 14.9718s. Avg_time = 0.3743. n_errors = 2
R40:30 samples completed in 11.5648s. Avg_time = 0.3855. n_errors = 2
R0:70 samples completed in 26.3938s. Avg_time = 0.3771. n_errors = 3
R46:40 samples completed in 14.7266s. Avg_time = 0.3682. n_errors = 2
R47:50 samples completed in 20.7189s. Avg_time = 0.4144. n_errors = 6
R9:50 samples completed in 18.6835s. Avg_time = 0.3737. n_errors = 2
Chiu1999_h:0.1711914062499997
R32:10 samples completed in 3.9987s. Avg_time = 0.3999. n_errors = 0
R36:60 samples completed in 22.0311s. Avg_time = 0.3672. n_errors = 4
R14:30 samples completed in 11.3428s. Avg_time = 0.3781. n_errors = 1
R42:50 samples completed in 19.7675s. Avg_time = 0.3954. n_errors = 1
R30:40 samples completed in 14.7976s. Avg_time = 0.3699. n_errors = 2
Chiu1999_h:0.1711914062499997
R22:10 samples completed in 4.0236s. Avg_time = 0.4024. n_errors = 0
Chiu1999_h:0.1711914062499997
R4:30 samples completed in 11.7021s. Avg_time = 0.3901. n_errors = 1
R38:50 samples completed in 18.6058s. Avg_time = 0.3721. n_errors = 3
R28:40 samples completed in 15.8638s. Avg_time = 0.3966. n_errors = 1
R13:10 samples completed in 3.9956s. Avg_time = 0.3996. n_errors = 1
R49:50 samples completed in 18.0891s. Avg_time = 0.3618. n_errors = 3
