/home/sullberg/repos/pypospack/examples/Ni__eam__born_exp_fs/pareto_optimization_3.5NN
c2a-s20.ufhpc
Fri Feb 22 14:54:47 EST 2019
PYTHONPATH=/home/sullberg/repos/pypospack:
PYTHON_BIN=/home/sullberg/anaconda3/bin/python
python=/home/sullberg/anaconda3/bin/python
PATH=/apps/mpi/intel/2018.1.163/openmpi/3.1.2/bin:/apps/compilers/gcc/5.2.0/bin:/apps/compilers/intel/2018/1.163/compilers_and_libraries/linux/bin/intel64:/apps/compilers/intel/2018/1.163/debugger/gdb/intel64/bin:/home/sullberg/anaconda3/bin:/opt/slurm/bin:/usr/lib64/qt-3.3/bin:/usr/local/bin:/usr/bin:/usr/local/sbin:/usr/sbin:/bin:/opt/dell/srvadmin/bin:/home/sullberg/bin
start_time:Fri Feb 22 14:54:49 EST 2019
--------------------------------------------------------------------------------
                         MPI COMMUNICATION INFORMATION                          
--------------------------------------------------------------------------------
mpi_size=64
--------------------------------------------------------------------------------
                             GENERATED RANDOM SEEDS                             
--------------------------------------------------------------------------------

rv_seed=72837206

  rank     iter      seed   
rank6:8520 samples completed in 913.3679s. Avg_time = 0.1072. n_errors = 1
rank6:8840 samples completed in 945.4526s. Avg_time = 0.1070. n_errors = 1
rank6:9160 samples completed in 978.5601s. Avg_time = 0.1068. n_errors = 1
rank6:9480 samples completed in 1012.2055s. Avg_time = 0.1068. n_errors = 1
rank6:9800 samples completed in 1045.6078s. Avg_time = 0.1067. n_errors = 1
rank6:10120 samples completed in 1081.9996s. Avg_time = 0.1069. n_errors = 1
rank6:10440 samples completed in 1114.2442s. Avg_time = 0.1067. n_errors = 1
rank6:10760 samples completed in 1147.0581s. Avg_time = 0.1066. n_errors = 1
rank6:11080 samples completed in 1179.9300s. Avg_time = 0.1065. n_errors = 1
rank6:11400 samples completed in 1213.3339s. Avg_time = 0.1064. n_errors = 1
rank6:11720 samples completed in 1246.3760s. Avg_time = 0.1063. n_errors = 1
rank6:12040 samples completed in 1278.8889s. Avg_time = 0.1062. n_errors = 1
rank6:12360 samples completed in 1312.5500s. Avg_time = 0.1062. n_errors = 1
rank6:12680 samples completed in 1348.7958s. Avg_time = 0.1064. n_errors = 1
rank6:13000 samples completed in 1382.6467s. Avg_time = 0.1064. n_errors = 1
rank6:13320 samples completed in 1415.8135s. Avg_time = 0.1063. n_errors = 1
rank6:13640 samples completed in 1451.9240s. Avg_time = 0.1064. n_errors = 1
rank6:13960 samples completed in 1484.9420s. Avg_time = 0.1064. n_errors = 1
rank6:14280 samples completed in 1518.8070s. Avg_time = 0.1064. n_errors = 1
rank6:14600 samples completed in 1552.1850s. Avg_time = 0.1063. n_errors = 1
rank6:14920 samples completed in 1584.6526s. Avg_time = 0.1062. n_errors = 1
rank6:15240 samples completed in 1618.9361s. Avg_time = 0.1062. n_errors = 1
rank6:15560 samples completed in 1653.0501s. Avg_time = 0.1062. n_errors = 1
rank6:15880 samples completed in 1685.8347s. Avg_time = 0.1062. n_errors = 1
rank6:16200 samples completed in 1717.3055s. Avg_time = 0.1060. n_errors = 1
rank6:16520 samples completed in 1754.2883s. Avg_time = 0.1062. n_errors = 1
rank6:16840 samples completed in 1787.3698s. Avg_time = 0.1061. n_errors = 1
rank6:17160 samples completed in 1823.0180s. Avg_time = 0.1062. n_errors = 1
rank6:17480 samples completed in 1857.1818s. Avg_time = 0.1062. n_errors = 1
rank6:17800 samples completed in 1891.5555s. Avg_time = 0.1063. n_errors = 2
rank6:18120 samples completed in 1926.3534s. Avg_time = 0.1063. n_errors = 3
rank6:18440 samples completed in 1958.0426s. Avg_time = 0.1062. n_errors = 3
rank6:18760 samples completed in 1993.9208s. Avg_time = 0.1063. n_errors = 3
rank6:19080 samples completed in 2028.7456s. Avg_time = 0.1063. n_errors = 3
rank6:19400 samples completed in 2061.5726s. Avg_time = 0.1063. n_errors = 3
rank6:19720 samples completed in 2094.7504s. Avg_time = 0.1062. n_errors = 3
rank6:20040 samples completed in 2130.4740s. Avg_time = 0.1063. n_errors = 3
rank6:20360 samples completed in 2164.9199s. Avg_time = 0.1063. n_errors = 3
rank6:20680 samples completed in 2198.1319s. Avg_time = 0.1063. n_errors = 3
rank6:21000 samples completed in 2230.1593s. Avg_time = 0.1062. n_errors = 3
rank6:21320 samples completed in 2262.4516s. Avg_time = 0.1061. n_errors = 3
rank6:21640 samples completed in 2296.9520s. Avg_time = 0.1061. n_errors = 3
rank6:21960 samples completed in 2331.0998s. Avg_time = 0.1062. n_errors = 3
rank6:22280 samples completed in 2363.1212s. Avg_time = 0.1061. n_errors = 3
rank6:22600 samples completed in 2395.0738s. Avg_time = 0.1060. n_errors = 3
rank6:22920 samples completed in 2426.5524s. Avg_time = 0.1059. n_errors = 3
rank6:23240 samples completed in 2462.5788s. Avg_time = 0.1060. n_errors = 3
rank6:23560 samples completed in 2484.3948s. Avg_time = 0.1054. n_errors = 4
rank6:23880 samples completed in 2503.9825s. Avg_time = 0.1049. n_errors = 5
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank16:210 samples completed in 41.2982s. Avg_time = 0.1967. n_errors = 0
rank16:530 samples completed in 95.6481s. Avg_time = 0.1805. n_errors = 0
rank16:850 samples completed in 150.9080s. Avg_time = 0.1775. n_errors = 0
rank16:1170 samples completed in 205.0137s. Avg_time = 0.1752. n_errors = 0
rank16:1490 samples completed in 259.4275s. Avg_time = 0.1741. n_errors = 0
rank16:1810 samples completed in 314.4661s. Avg_time = 0.1737. n_errors = 0
rank16:2130 samples completed in 370.7433s. Avg_time = 0.1741. n_errors = 0
rank16:2450 samples completed in 427.1424s. Avg_time = 0.1743. n_errors = 0
rank16:2770 samples completed in 480.8087s. Avg_time = 0.1736. n_errors = 0
rank16:3090 samples completed in 535.9975s. Avg_time = 0.1735. n_errors = 0
rank16:3410 samples completed in 590.7194s. Avg_time = 0.1732. n_errors = 0
rank16:3730 samples completed in 646.0080s. Avg_time = 0.1732. n_errors = 0
rank16:4050 samples completed in 699.3385s. Avg_time = 0.1727. n_errors = 0
rank16:4370 samples completed in 753.9326s. Avg_time = 0.1725. n_errors = 1
rank16:4690 samples completed in 806.6923s. Avg_time = 0.1720. n_errors = 1
rank16:5010 samples completed in 860.1977s. Avg_time = 0.1717. n_errors = 1
rank16:5330 samples completed in 912.0775s. Avg_time = 0.1711. n_errors = 1
rank16:5650 samples completed in 966.1802s. Avg_time = 0.1710. n_errors = 1
rank16:5970 samples completed in 1018.2795s. Avg_time = 0.1706. n_errors = 1
rank16:6290 samples completed in 1071.5457s. Avg_time = 0.1704. n_errors = 1
rank16:6610 samples completed in 1124.3839s. Avg_time = 0.1701. n_errors = 1
rank16:6930 samples completed in 1178.4335s. Avg_time = 0.1700. n_errors = 1
rank16:7250 samples completed in 1230.5532s. Avg_time = 0.1697. n_errors = 1
rank16:7570 samples completed in 1284.7980s. Avg_time = 0.1697. n_errors = 1
rank16:7890 samples completed in 1338.1526s. Avg_time = 0.1696. n_errors = 1
rank16:8210 samples completed in 1390.7543s. Avg_time = 0.1694. n_errors = 1
rank16:8530 samples completed in 1445.8010s. Avg_time = 0.1695. n_errors = 1
rank16:8850 samples completed in 1498.4726s. Avg_time = 0.1693. n_errors = 1
rank16:9170 samples completed in 1547.6926s. Avg_time = 0.1688. n_errors = 2
rank16:9490 samples completed in 1600.3202s. Avg_time = 0.1686. n_errors = 2
rank16:9810 samples completed in 1655.0987s. Avg_time = 0.1687. n_errors = 2
rank16:10130 samples completed in 1707.5842s. Avg_time = 0.1686. n_errors = 2
rank16:10450 samples completed in 1762.2640s. Avg_time = 0.1686. n_errors = 2
rank16:10770 samples completed in 1816.7085s. Avg_time = 0.1687. n_errors = 2
rank16:11090 samples completed in 1871.5059s. Avg_time = 0.1688. n_errors = 2
rank16:11410 samples completed in 1923.7727s. Avg_time = 0.1686. n_errors = 2
rank16:11730 samples completed in 1978.7525s. Avg_time = 0.1687. n_errors = 2
rank16:12050 samples completed in 2032.4247s. Avg_time = 0.1687. n_errors = 2
rank16:12370 samples completed in 2084.6871s. Avg_time = 0.1685. n_errors = 2
rank16:12690 samples completed in 2138.3528s. Avg_time = 0.1685. n_errors = 2
rank16:13010 samples completed in 2191.6839s. Avg_time = 0.1685. n_errors = 2
rank16:13330 samples completed in 2245.0393s. Avg_time = 0.1684. n_errors = 2
rank16:13650 samples completed in 2296.5889s. Avg_time = 0.1682. n_errors = 2
rank16:13970 samples completed in 2350.9687s. Avg_time = 0.1683. n_errors = 2
rank16:14290 samples completed in 2406.2434s. Avg_time = 0.1684. n_errors = 2
rank16:14610 samples completed in 2460.8634s. Avg_time = 0.1684. n_errors = 2
rank16:14930 samples completed in 2514.4944s. Avg_time = 0.1684. n_errors = 2
rank16:15250 samples completed in 2571.9174s. Avg_time = 0.1687. n_errors = 2
rank16:15570 samples completed in 2625.4223s. Avg_time = 0.1686. n_errors = 2
rank16:15890 samples completed in 2679.5882s. Avg_time = 0.1686. n_errors = 2
rank16:16210 samples completed in 2734.7628s. Avg_time = 0.1687. n_errors = 2
rank16:16530 samples completed in 2788.5536s. Avg_time = 0.1687. n_errors = 2
rank16:16850 samples completed in 2844.8858s. Avg_time = 0.1688. n_errors = 2
rank16:17170 samples completed in 2906.3230s. Avg_time = 0.1693. n_errors = 2
rank16:17490 samples completed in 2962.1250s. Avg_time = 0.1694. n_errors = 2
rank16:17810 samples completed in 3018.1945s. Avg_time = 0.1695. n_errors = 3
rank16:18130 samples completed in 3074.0891s. Avg_time = 0.1696. n_errors = 4
rank16:18450 samples completed in 3130.4570s. Avg_time = 0.1697. n_errors = 4
rank16:18770 samples completed in 3186.2253s. Avg_time = 0.1698. n_errors = 4
rank16:19090 samples completed in 3240.8943s. Avg_time = 0.1698. n_errors = 4
rank16:19410 samples completed in 3295.5083s. Avg_time = 0.1698. n_errors = 4
rank16:19730 samples completed in 3355.7735s. Avg_time = 0.1701. n_errors = 4
rank16:20050 samples completed in 3410.8228s. Avg_time = 0.1701. n_errors = 4
rank16:20370 samples completed in 3466.9611s. Avg_time = 0.1702. n_errors = 4
rank16:20690 samples completed in 3518.6066s. Avg_time = 0.1701. n_errors = 4
rank16:21010 samples completed in 3570.0603s. Avg_time = 0.1699. n_errors = 4
rank16:21330 samples completed in 3627.5918s. Avg_time = 0.1701. n_errors = 4
rank16:21650 samples completed in 3682.9998s. Avg_time = 0.1701. n_errors = 4
rank16:21970 samples completed in 3736.4061s. Avg_time = 0.1701. n_errors = 4
rank16:22290 samples completed in 3790.1797s. Avg_time = 0.1700. n_errors = 4
rank16:22610 samples completed in 3843.2863s. Avg_time = 0.1700. n_errors = 4
rank16:22930 samples completed in 3897.6800s. Avg_time = 0.1700. n_errors = 4
rank16:23250 samples completed in 3953.9265s. Avg_time = 0.1701. n_errors = 4
rank16:23570 samples completed in 4008.3497s. Avg_time = 0.1701. n_errors = 4
rank16:23890 samples completed in 4063.2049s. Avg_time = 0.1701. n_errors = 4
determining kde bandwidth...
[]
rank28:30 samples completed in 9.4114s. Avg_time = 0.3137. n_errors = 0
rank28:350 samples completed in 62.9486s. Avg_time = 0.1799. n_errors = 0
rank28:670 samples completed in 117.3278s. Avg_time = 0.1751. n_errors = 0
rank28:990 samples completed in 171.8691s. Avg_time = 0.1736. n_errors = 0
rank28:1310 samples completed in 226.5059s. Avg_time = 0.1729. n_errors = 0
rank28:1630 samples completed in 282.2017s. Avg_time = 0.1731. n_errors = 0
rank28:1950 samples completed in 337.9661s. Avg_time = 0.1733. n_errors = 0
rank28:2270 samples completed in 392.2177s. Avg_time = 0.1728. n_errors = 0
rank28:2590 samples completed in 447.7821s. Avg_time = 0.1729. n_errors = 0
rank28:2910 samples completed in 503.6048s. Avg_time = 0.1731. n_errors = 0
rank28:3230 samples completed in 557.5245s. Avg_time = 0.1726. n_errors = 0
rank28:3550 samples completed in 613.0307s. Avg_time = 0.1727. n_errors = 0
rank28:3870 samples completed in 667.9660s. Avg_time = 0.1726. n_errors = 2
rank28:4190 samples completed in 720.7864s. Avg_time = 0.1720. n_errors = 2
rank28:4510 samples completed in 774.5863s. Avg_time = 0.1717. n_errors = 2
rank28:4830 samples completed in 827.3829s. Avg_time = 0.1713. n_errors = 2
rank28:5150 samples completed in 881.6059s. Avg_time = 0.1712. n_errors = 2
rank28:5470 samples completed in 933.5847s. Avg_time = 0.1707. n_errors = 2
rank28:5790 samples completed in 987.4475s. Avg_time = 0.1705. n_errors = 2
rank28:6110 samples completed in 1038.9586s. Avg_time = 0.1700. n_errors = 2
rank28:6430 samples completed in 1092.6223s. Avg_time = 0.1699. n_errors = 2
rank28:6750 samples completed in 1145.6833s. Avg_time = 0.1697. n_errors = 2
rank28:7070 samples completed in 1198.9729s. Avg_time = 0.1696. n_errors = 2
rank28:7390 samples completed in 1251.7021s. Avg_time = 0.1694. n_errors = 2
rank28:7710 samples completed in 1305.4624s. Avg_time = 0.1693. n_errors = 2
rank28:8030 samples completed in 1358.9162s. Avg_time = 0.1692. n_errors = 2
rank28:8350 samples completed in 1412.7119s. Avg_time = 0.1692. n_errors = 2
rank28:8670 samples completed in 1466.8508s. Avg_time = 0.1692. n_errors = 3
rank28:8990 samples completed in 1519.7915s. Avg_time = 0.1691. n_errors = 3
rank28:9310 samples completed in 1574.0151s. Avg_time = 0.1691. n_errors = 3
rank28:9630 samples completed in 1627.5962s. Avg_time = 0.1690. n_errors = 3
rank28:9950 samples completed in 1681.9412s. Avg_time = 0.1690. n_errors = 3
rank28:10270 samples completed in 1735.7461s. Avg_time = 0.1690. n_errors = 3
rank28:10590 samples completed in 1789.8338s. Avg_time = 0.1690. n_errors = 3
rank28:10910 samples completed in 1844.0667s. Avg_time = 0.1690. n_errors = 3
rank28:11230 samples completed in 1897.6834s. Avg_time = 0.1690. n_errors = 3
rank28:11550 samples completed in 1950.0101s. Avg_time = 0.1688. n_errors = 3
rank28:11870 samples completed in 2005.3429s. Avg_time = 0.1689. n_errors = 3
rank28:12190 samples completed in 2057.9832s. Avg_time = 0.1688. n_errors = 3
rank28:12510 samples completed in 2111.9602s. Avg_time = 0.1688. n_errors = 3
rank28:12830 samples completed in 2165.3612s. Avg_time = 0.1688. n_errors = 3
rank28:13150 samples completed in 2216.5771s. Avg_time = 0.1686. n_errors = 3
rank28:13470 samples completed in 2270.3348s. Avg_time = 0.1685. n_errors = 3
rank28:13790 samples completed in 2324.8592s. Avg_time = 0.1686. n_errors = 3
rank28:14110 samples completed in 2378.7874s. Avg_time = 0.1686. n_errors = 3
rank28:14430 samples completed in 2433.2855s. Avg_time = 0.1686. n_errors = 3
rank28:14750 samples completed in 2488.2221s. Avg_time = 0.1687. n_errors = 3
rank28:15070 samples completed in 2542.2238s. Avg_time = 0.1687. n_errors = 3
rank28:15390 samples completed in 2598.7758s. Avg_time = 0.1689. n_errors = 3
rank28:15710 samples completed in 2651.9756s. Avg_time = 0.1688. n_errors = 3
rank28:16030 samples completed in 2706.1187s. Avg_time = 0.1688. n_errors = 3
rank28:16350 samples completed in 2761.7984s. Avg_time = 0.1689. n_errors = 3
rank28:16670 samples completed in 2817.0969s. Avg_time = 0.1690. n_errors = 3
rank28:16990 samples completed in 2876.3833s. Avg_time = 0.1693. n_errors = 3
rank28:17310 samples completed in 2934.5435s. Avg_time = 0.1695. n_errors = 3
rank28:17630 samples completed in 2989.5464s. Avg_time = 0.1696. n_errors = 4
rank28:17950 samples completed in 3045.6385s. Avg_time = 0.1697. n_errors = 4
rank28:18270 samples completed in 3103.0936s. Avg_time = 0.1698. n_errors = 4
rank28:18590 samples completed in 3158.9967s. Avg_time = 0.1699. n_errors = 5
rank28:18910 samples completed in 3213.3288s. Avg_time = 0.1699. n_errors = 5
rank28:19230 samples completed in 3269.5155s. Avg_time = 0.1700. n_errors = 5
rank28:19550 samples completed in 3320.5900s. Avg_time = 0.1699. n_errors = 6
rank28:19870 samples completed in 3376.7841s. Avg_time = 0.1699. n_errors = 6
rank28:20190 samples completed in 3429.4577s. Avg_time = 0.1699. n_errors = 7
rank28:20510 samples completed in 3483.2681s. Avg_time = 0.1698. n_errors = 7
rank28:20830 samples completed in 3534.1312s. Avg_time = 0.1697. n_errors = 7
rank28:21150 samples completed in 3589.6756s. Avg_time = 0.1697. n_errors = 7
rank28:21470 samples completed in 3645.7737s. Avg_time = 0.1698. n_errors = 7
rank28:21790 samples completed in 3699.7032s. Avg_time = 0.1698. n_errors = 7
rank28:22110 samples completed in 3752.4721s. Avg_time = 0.1697. n_errors = 7
rank28:22430 samples completed in 3805.2708s. Avg_time = 0.1697. n_errors = 7
rank28:22750 samples completed in 3861.6496s. Avg_time = 0.1697. n_errors = 7
rank28:23070 samples completed in 3914.7033s. Avg_time = 0.1697. n_errors = 7
rank28:23390 samples completed in 3970.7861s. Avg_time = 0.1698. n_errors = 7
rank28:23710 samples completed in 4023.4482s. Avg_time = 0.1697. n_errors = 7
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
determining kde bandwidth...
[]
rank52:310 samples completed in 45.1902s. Avg_time = 0.1458. n_errors = 0
rank52:630 samples completed in 87.3853s. Avg_time = 0.1387. n_errors = 0
rank52:950 samples completed in 131.6518s. Avg_time = 0.1386. n_errors = 0
rank52:1270 samples completed in 174.3774s. Avg_time = 0.1373. n_errors = 0
rank52:1590 samples completed in 217.7489s. Avg_time = 0.1369. n_errors = 0
rank52:1910 samples completed in 264.1166s. Avg_time = 0.1383. n_errors = 0
rank52:2230 samples completed in 306.8462s. Avg_time = 0.1376. n_errors = 0
rank52:2550 samples completed in 353.1913s. Avg_time = 0.1385. n_errors = 0
rank52:2870 samples completed in 395.3063s. Avg_time = 0.1377. n_errors = 0
rank52:3190 samples completed in 437.0825s. Avg_time = 0.1370. n_errors = 0
rank52:3510 samples completed in 478.7912s. Avg_time = 0.1364. n_errors = 0
rank52:3830 samples completed in 522.2300s. Avg_time = 0.1364. n_errors = 0
rank52:4150 samples completed in 563.8519s. Avg_time = 0.1359. n_errors = 0
rank52:4470 samples completed in 606.5824s. Avg_time = 0.1357. n_errors = 0
rank52:4790 samples completed in 648.5135s. Avg_time = 0.1354. n_errors = 0
rank52:5110 samples completed in 690.2768s. Avg_time = 0.1351. n_errors = 0
rank52:5430 samples completed in 731.6872s. Avg_time = 0.1347. n_errors = 0
rank52:5750 samples completed in 772.3233s. Avg_time = 0.1343. n_errors = 0
rank52:6070 samples completed in 812.8695s. Avg_time = 0.1339. n_errors = 0
rank52:6390 samples completed in 856.6989s. Avg_time = 0.1341. n_errors = 0
rank52:6710 samples completed in 897.5655s. Avg_time = 0.1338. n_errors = 0
rank52:7030 samples completed in 939.1537s. Avg_time = 0.1336. n_errors = 0
rank52:7350 samples completed in 980.2738s. Avg_time = 0.1334. n_errors = 2
rank52:7670 samples completed in 1022.1396s. Avg_time = 0.1333. n_errors = 2
rank52:7990 samples completed in 1063.5543s. Avg_time = 0.1331. n_errors = 2
rank52:8310 samples completed in 1104.8810s. Avg_time = 0.1330. n_errors = 2
rank52:8630 samples completed in 1145.1745s. Avg_time = 0.1327. n_errors = 2
rank52:8950 samples completed in 1188.1579s. Avg_time = 0.1328. n_errors = 2
rank52:9270 samples completed in 1230.2870s. Avg_time = 0.1327. n_errors = 2
rank52:9590 samples completed in 1272.1617s. Avg_time = 0.1327. n_errors = 2
rank52:9910 samples completed in 1314.1290s. Avg_time = 0.1326. n_errors = 2
rank52:10230 samples completed in 1354.0866s. Avg_time = 0.1324. n_errors = 2
rank52:10550 samples completed in 1395.0567s. Avg_time = 0.1322. n_errors = 2
rank52:10870 samples completed in 1436.8411s. Avg_time = 0.1322. n_errors = 2
rank52:11190 samples completed in 1476.7444s. Avg_time = 0.1320. n_errors = 2
rank52:11510 samples completed in 1517.0631s. Avg_time = 0.1318. n_errors = 2
rank52:11830 samples completed in 1558.8938s. Avg_time = 0.1318. n_errors = 2
rank52:12150 samples completed in 1600.3828s. Avg_time = 0.1317. n_errors = 2
rank52:12470 samples completed in 1641.4056s. Avg_time = 0.1316. n_errors = 2
rank52:12790 samples completed in 1681.7183s. Avg_time = 0.1315. n_errors = 2
rank52:13110 samples completed in 1723.1943s. Avg_time = 0.1314. n_errors = 2
rank52:13430 samples completed in 1764.0926s. Avg_time = 0.1314. n_errors = 2
rank52:13750 samples completed in 1804.6375s. Avg_time = 0.1312. n_errors = 2
